id,order_no,product_name,unit,quantity,unit_price,total_price,remark
17188,"20250715001","七丈青甜玉
米","包",4,5.5,22,""
17189,"20250715001","舞动天元嫩
玉米","包",5,11,55,""
17190,"20250715001","铅皮","包",2,9,18,""
17191,"20250715006","改良翻板钩","包",30,3.1,93,""
17192,"20250727002","蚯蚓","盒",20,2,40,""
17193,"20250727002","甜嫩玉米","瓶",10,1.8,18,""
17194,"20250727002","牛B水","瓶",5,2.5,12.5,""
17195,"20250729002","三角抄网","个",3,15,45,""
17196,"20250729002","不锈钢支架","个",3,12,36,""
17197,"20250729002","密鱼护","个",10,9,90,""
17198,"20250729002","伏兵","支",2,45,90,""
17199,"20250729002","蛮将","支",2,31,62,""
17200,"20250729002","不锈钢抄网
竿","支",2,11,22,""
17201,"20250729002","1.9m","支",2,10,20,""
17202,"20250729002","两用支架","个",17,1.5,25.5,""
17203,"20250802004","蚯蚓","盒",10,2,20,""
17204,"20250802004","赛道","瓶",2,13.5,27,""
17205,"20250802004","全能腥","包",10,7.8,78,""
17206,"20250810005","蚯蚓","盒",20,2,40,""
17207,"20250810005","七丈青甜玉
米","包",4,5.5,22,""
17208,"20250810005","甜嫩玉米","瓶",2,5,10,""
17209,"20250815005","红湘霸","件",1,165,165,""
17210,"20250815005","蚯蚓","盒",10,2,20,""
17211,"20250815005","鲢鳙电子漂","套",10,3.5,35,""
17212,"20250815005","纽扣电池","个",10,0.8,8,""
17213,"20250821001","志强鲢鳙二
代","件",1,324,324,""
17214,"20250821001","蚯蚓","盒",20,2,40,""
17215,"20250908007","今晚吃鱼","包",10,6.6,66,""
17216,"20250908007","地狱猫腥","包",10,6.6,66,""
17217,"20250908007","地狱猫香","包",5,6.6,33,""
17218,"20250908007","九一八腥版","包",10,6.3,63,""
17219,"20250908007","蚯蚓","盒",15,2,30,""
17220,"20250908007","全能腥 香","包",20,7.8,156,""
17221,"20250908007","拉丝粉","瓶",5,2.8,14,""
17222,"20250908007","野战蓝鲫","包",10,5.2,52,""
17223,"20250908007","蓝鲫X5","包",5,7.5,37.5,""
17224,"20250908007","蜂蜜甜薯玉
米","包",2,6.5,13,""
17225,"20250908007","西部风老坛
甜薯玉米","包",3,7.5,22.5,""
17226,"20250908007","七丈青甜玉
米","包",6,5.5,33,""
17227,"20250908007","发酵玉米","包",5,4.6,23,""
17228,"20250920003","蚯蚓","盒",10,2,20,""
17229,"20250920003","虾网","个",5,3.8,19,""
17230,"20250920003","2m网","条",1,65,65,""
17231,"20250510001","伙食米","瓶",5,7,35,""
17232,"20250510001","易包搞定腥 
香","包",5,12.5,62.5,""
17233,"20250510001","红湘霸","包",5,7,35,""
17234,"20250510001","糠饼","个",3,9.5,28.5,""
17235,"20250708012","志强鲢鳙二
代","件",1,332,332,""
17236,"20250708012","快枪手翘嘴","包",30,3.5,105,""
17237,"20250708012","蓝鲫青春版","包",10,6.5,65,""
17238,"20250708012","天元复合拉
丝粉","瓶",10,10.8,108,""
17239,"20250721001","志强鲢鳙二
代","件",1,332,332,""
17240,"20250727009","大鲫终结者","包",5,10,50,""
17241,"20250727009","黑猫白猫","包",10,6.5,65,""
17242,"20250727009","志强鲢鳙二
代","包",10,12.3,123,""
17243,"20250727009","快枪手翘嘴","包",20,3.5,70,""
17244,"20250803003","志强鲢鳙二
代","件",1,332,332,""
17245,"20250818004","志强鲢鳙二
代","件",1,324,324,""
17246,"20250518004","龙王恨拉丝
粉","瓶",10,6,60,""
17247,"20250518004","笼网宝","包",30,2.5,75,""
17248,"20250518004","蚯蚓","盒",30,2,60,""
17249,"20250518004","加重虾笼","个",10,22,220,""
17250,"20250430002","白鲨酸臭方
块","包",10,8,80,""
17251,"20250430002","野战蓝鲫","包",5,5.6,28,""
17252,"20250622006","酸臭方块","包",10,8,80,""
17253,"20250622006","天元邓刚鲢","包",5,13,65,""
17254,"20250622006","黑坑线组","付",10,5,50,""
17255,"20250622006","巨烽伊豆双
钩","板",6,6,36,""
17256,"20250718002","酸臭方块","包",10,8,80,""
17257,"20250718002","邓刚浮钓链","包",10,12.5,125,""
17258,"20250718002","浮漂","支",10,1.5,15,""
17259,"20250816002","酸臭方块","包",15,8,120,""
17260,"20250816002","志强鲢鳙二
代","包",5,12.5,62.5,""
17261,"20250101005","全能腥","包",15,7.8,117,""
17262,"20250101005","蓝鲫X5","包",15,7.6,114,""
17263,"20250101005","蚯蚓","盒",15,2,30,""
17264,"20250121001","野战蓝鲫","包",15,5.5,82.5,""
17265,"20250121001","全能香","包",10,8,80,""
17266,"20250121001","鲫鱼套餐","包",10,6.5,65,""
17267,"20250121001","小速攻腥版","包",10,4,40,""
17268,"20250121001","牛P红虫颗粒","包",10,7.5,75,""
17269,"20250121001","蚯蚓","盒",20,2,40,""
17270,"20250121001","伙食米","瓶",10,5.6,56,""
17271,"20250121001","老鬼竞技拉
丝粉","瓶",10,6.2,62,""
17272,"20250121001","九一八腥版","包",10,6.5,65,""
17273,"20250228003","锐鹰子线钩","包",80,2.8,224,""
17274,"20250228003","蚯蚓","盒",20,2,40,""
17275,"20250315005","志强鲢鳙","包",6,11,66,""
17276,"20250315005","天元邓刚鲢","包",10,14.5,145,""
17277,"20250315005","天元浮钓鲢","包",5,14.5,72.5,""
17278,"20250315005","舞动天元嫩
玉米","包",2,11,22,""
17279,"20250315005","易包搞定","包",4,12,48,""
17280,"20250315005","不空军","包",2,5.5,11,""
17281,"20250325002","好糠饼","件",10,9.5,95,""
17282,"20250325002","蚯蚓","盒",20,2,40,""
17283,"20250325002","502胶水","支",5,1.2,6,""
17284,"20250402006","伙食米","瓶",10,5.6,56,""
17285,"20250402006","西北风维它
米","瓶",10,9,90,""
17286,"20250402006","鱼浪酒米","瓶",10,2.5,25,""
17287,"20250402006","老鬼竞技拉
丝粉","瓶",10,6.2,62,""
17288,"20250402006","蚯蚓","盒",30,2,60,""
17289,"20250402006","九一八狂拉","包",10,7.8,78,""
17290,"20250402006","小速攻腥版","包",10,4,40,""
17291,"20250402006","手绑伊豆","板",20,12,240,""
17292,"20250405011","牛P红虫颗粒","包",5,7.5,37.5,""
17293,"20250405011","西部风老坛
甜薯玉米","包",10,7.8,78,""
17294,"20250405011","牛B水","瓶",15,2.5,37.5,""
17295,"20250405011","蓝鲫风暴","包",5,6.5,32.5,""
17296,"20250405011","蓝鲫X5","包",10,7.6,76,""
17297,"20250405011","蚯蚓","盒",30,2,60,""
17298,"20250405011","手绑伊豆","板",5,12,60,""
17299,"20250409003","野战蓝鲫","包",15,5.5,82.5,""
17300,"20250409003","丹尼富电池","个",20,0.85,17,""
17301,"20250409003","小速攻腥版","包",10,4,40,""
17302,"20250409003","王者之战","包",5,8.5,42.5,""
17303,"20250409003","白鲨酸臭方
块","包",5,8,40,""
17304,"20250409003","草莓方块","包",5,8,40,""
17305,"20250418003","蚯蚓","盒",20,2,40,""
17306,"20250418003","翠花","包",10,7.8,78,""
17307,"20250418003","拉丝粉","瓶",10,2.8,28,""
17308,"20250424002","好糠饼","个",10,9.5,95,""
17309,"20250424002","蚯蚓","盒",30,2,60,""
17310,"20250424002","翠花","包",10,7.8,78,""
17311,"20250424002","草莓方块","包",10,8,80,""
17312,"20250424002","菜柏饼","包",10,8,80,""
17313,"20250424002","傲湖太空豆","包",40,0.6,24,""
17314,"20250424002","全能腥 香","包",20,7.8,156,""
17315,"20250424002","鲢鱼漂","个",20,0.5,10,""
17316,"20250424002","虾饵","包",30,2.5,75,""
17317,"20250424002","万能大爆网","包",5,5.6,28,""
17318,"20250424002","甲鱼钩","付",30,0.5,15,""
17319,"20250501004","蚯蚓","盒",30,2,60,""
17320,"20250501004","锐鹰子线钩","包",40,2.8,112,""
17321,"20250501004","巨烽伊豆双
钩","板",6,5.8,34.8,""
17322,"20250501004","舞动天元嫩
玉米","包",2,11,22,""
17323,"20250501004","万能大爆网","包",5,5.6,28,""
17324,"20250501004","糠饼","个",10,9.5,95,""
17325,"20250501004","虾笼","个",20,13,260,""
17326,"20250501004","加重虾笼","个",10,22,220,""
17327,"20250501004","6孔伞笼","个",30,9,270,""
17328,"20250503009","蚯蚓","盒",20,2,40,""
17329,"20250503009","酸臭方块","包",20,8,160,""
17330,"20250504005","翠花","包",20,7.8,156,""
17331,"20250504005","酸臭方块","包",20,8,160,""
17332,"20250504005","蚯蚓","盒",30,2,60,""
17333,"20250504005","红湘霸","包",10,6.6,66,""
17334,"20250508005","改良翻板钩","包",40,3.2,128,""
17335,"20250508005","全能药包","包",20,2.5,50,""
17336,"20250508005","特效王","包",10,5.6,56,""
17337,"20250508005","万能大爆网","包",5,5.6,28,""
17338,"20250508005","牛P红虫颗粒","包",6,7.5,45,""
17339,"20250508005","蚯蚓","盒",10,2,20,""
17340,"20250508005","加重虾笼","个",10,22,220,""
17341,"20250508005","饵料球","个",30,0.12,3.6,""
17342,"20250517004","甜嫩玉米","瓶",10,1.8,18,""
17343,"20250517004","蓝鲫风暴","包",10,6.5,65,""
17344,"20250517004","蓝鲫X5","包",10,7.6,76,""
17345,"20250517004","蚯蚓","盒",20,2,40,""
17346,"20250528004","黄湘霸","包",10,6.6,66,""
17347,"20250528004","草莓方块","包",10,8,80,""
17348,"20250528004","拉丝粉","包",20,1,20,""
17349,"20250528004","黄糠饼","个",10,9.5,95,""
17350,"20250528004","菜柏饼","包",10,7.8,78,""
17351,"20250528004","全能腥","包",10,7.8,78,""
17352,"20250528004","蚯蚓","盒",20,2,40,""
17353,"20250528004","九一八腥版","包",10,6.5,65,""
17354,"20250528004","虾饵","包",30,2.5,75,""
17355,"20250528004","大包虾饵","包",15,5.6,84,""
17356,"20250603003","特效王","包",10,5.6,56,""
17357,"20250603003","志强鲢鳙二
代","包",10,12.5,125,""
17358,"20250603003","蚯蚓","盒",20,2,40,""
17359,"20250603003","草莓方块","包",5,8,40,""
17360,"20250603003","志强鲢鳙","包",5,11,55,""
17361,"20250615004","翠花","包",20,7.8,156,""
17362,"20250615004","草莓方块","包",20,8,160,""
17363,"20250615004","鱼浪酒米","瓶",10,2.5,25,""
17364,"20250618002","糠饼","个",5,9.5,47.5,""
17365,"20250618002","蚯蚓","盒",10,2,20,""
17366,"20250618002","全能香","包",5,8,40,""
17367,"20250622009","舞动天元嫩
玉米","包",5,11,55,""
17368,"20250622009","发酵玉米","包",10,4.6,46,""
17369,"20250622009","牛P红虫颗粒","包",5,7.2,36,""
17370,"20250622009","蚯蚓","盒",20,2,40,""
17371,"20250622009","七丈青甜玉
米","包",2,5.5,11,""
17372,"20250712014","鲢鳙漂","个",20,0.5,10,""
17373,"20250712014","甲鱼钩","付",10,2.2,22,""
17374,"20250712014","鲢鱼铅坠","个",10,1.4,14,""
17375,"20250712014","锐鹰翻板钩","包",10,3,30,""
17376,"20250712014","蓝鲫风暴","包",10,6.5,65,""
17377,"20250712014","志强鲢鳙","包",10,10.5,105,""
17378,"20250712014","湘霸","包",10,6.6,66,""
17379,"20250712014","蚯蚓","盒",15,2,30,""
17380,"20250712014","全能腥 香","包",20,7.8,156,""
17381,"20250719004","蚯蚓","盒",20,2,40,""
17382,"20250719004","纽扣电池","个",20,0.9,18,""
17383,"20250719004","双笼","盒",10,6,60,""
17384,"20250719004","调位双钩","包",30,2.5,75,""
17385,"20250719004","三层网","条",5,40,200,""
17386,"20250719004","菜柏饼","包",5,7.8,39,""
17387,"20250719004","拉丝粉","瓶",10,2.8,28,""
17388,"20250719004","龙王恨拉丝
粉","瓶",6,5.5,33,""
17389,"20250719004","打窝勺","个",3,2.2,6.6,""
17390,"20250719004","老鬼竞技拉
丝粉","瓶",2,6.5,13,""
17391,"20250725001","野战蓝鲫","包",20,5.3,106,""
17392,"20250725001","蓝鲫X5","包",10,7.6,76,""
17393,"20250725001","翠花","包",10,7.8,78,""
17394,"20250725001","草莓方块","包",10,8,80,""
17395,"20250725001","酸臭方块","包",10,8,80,""
17396,"20250725001","黑坑线组
7.2m","付",10,5,50,""
17397,"20250725001","鲢鳙铅坠","个",50,1,50,""
17398,"20250725001","王者之战","包",5,8.5,42.5,""
17399,"20250725001","糠饼","个",6,9.5,57,""
17400,"20250725001","蚯蚓","盒",20,2,40,""
17401,"20250725001","鲫鱼套餐","包",10,6.5,65,""
17402,"20250805008","西部风老坛
甜薯玉米","包",5,7.6,38,""
17403,"20250805008","牛P红虫颗粒","包",10,7,70,""
17404,"20250805008","全能药包","包",10,2.5,25,""
17405,"20250805008","不空军","包",3,5.5,16.5,""
17406,"20250805008","菜柏饼","包",10,7.8,78,""
17407,"20250805008","甜嫩玉米","瓶",3,5,15,""
17408,"20250805008","翠花","包",10,7.8,78,""
17409,"20250805008","志强鲢鳙二
代","包",5,12.3,61.5,""
17410,"20250805008","改良翻板钩","包",60,3.2,192,""
17411,"20250805008","蚯蚓","盒",20,2,40,""
17412,"20250805008","鲢鳙铅坠","个",50,0.7,35,""
17413,"20250805008","海绵电子漂","套",5,4.5,22.5,""
17414,"20250805008","丹尼富电池","个",10,0.85,8.5,""
17415,"20250805008","草莓方块","包",5,8,40,""
17416,"20250805008","酸臭方块","包",10,8,80,""
17417,"20250805008","鲢鳙漂","个",10,0.5,5,""
17418,"20250805008","彩线","包",2,9,18,""
17419,"20250805008","好糠饼","个",10,9.5,95,""
17420,"20250813002","酸臭方块","包",20,7.8,156,""
17421,"20250813002","蚯蚓","盒",20,2,40,""
17422,"20250819006","西部风老坛
甜薯玉米","包",6,7.6,45.6,""
17423,"20250819006","天网超度玉
米","包",5,6.2,31,""
17424,"20250819006","甜嫩玉米","瓶",3,5,15,""
17425,"20250819006","志强鲢鳙二
代","包",5,12.3,61.5,""
17426,"20250819006","红 黄湘霸","包",10,6.6,66,""
17427,"20250819006","调位双钩","包",20,2.5,50,""
17428,"20250819006","九狼翻板钩","包",20,3,60,""
17429,"20250819006","特大太空豆","个",20,0.5,10,""
17430,"20250819006","丹尼富电池","个",20,0.85,17,""
17431,"20250819006","蚯蚓","盒",20,2,40,""
17432,"20250819006","锐鹰子线钩","包",20,2.8,56,""
17433,"20250819006","舞动天元嫩
玉米","包",5,11,55,""
17434,"20250819006","好糠饼","个",10,9.5,95,""
17435,"20250828005","酸臭方块","包",20,7.8,156,""
17436,"20250828005","草莓方块","包",10,7.8,78,""
17437,"20250828005","8孔伞笼","个",20,10,200,""
17438,"20250828005","虾丸","包",25,2.5,62.5,""
17439,"20250828005","发酵玉米","包",2,4.6,9.2,""
17440,"20250903004","志强鲢鳙二
代","包",20,12.2,244,""
17441,"20250903004","全能腥","包",6,7.8,46.8,""
17442,"20250903004","万能大爆网","包",5,5.6,28,""
17443,"20250903004","绿湘霸","包",5,6.6,33,""
17444,"20250903004","翠花","包",10,7.8,78,""
17445,"20250903004","菜柏饼","包",5,7.8,39,""
17446,"20250903004","蚯蚓","盒",20,2,40,""
17447,"20250903004","双层鲢鳙钩","付",4,6,24,""
17448,"20250903004","方块鲢鳙钩","包",4,3.5,14,""
17449,"20250903004","万能神捕","包",10,2.5,25,""
17450,"20250908003","蓝鲫X5","包",10,7.3,73,""
17451,"20250908003","野战蓝鲫","包",10,5.3,53,""
17452,"20250908003","蓝鲫风暴","包",10,6.5,65,""
17453,"20250908003","糠饼","个",5,9.5,47.5,""
17454,"20250908003","酸臭方块","包",15,7.8,117,""
17455,"20250908003","蚯蚓","盒",20,2,40,""
17456,"20250908003","牛P红虫颗粒","包",5,7,35,""
17457,"20250908003","全能香","包",10,7.8,78,""
17458,"20250908003","拉丝粉","瓶",5,2.8,14,""
17459,"20250920002","天元青草鳊","包",5,6.8,34,""
17460,"20250920002","海杆单插","个",10,0.9,9,""
17461,"20250920002","鲫鱼套餐","包",15,6.5,97.5,""
17462,"20250920002","丹尼富电池","个",30,0.85,25.5,""
17463,"20250920002","蚯蚓","盒",20,2,40,""
17464,"20250920002","巨无霸","包",6,6.5,39,""
17465,"20250920002","大速攻","包",2,7.8,15.6,""
17466,"20250920002","牛B水","瓶",5,2.5,12.5,""
17467,"20250920002","白鲨酸臭方
块","包",10,7.8,78,""
17468,"20250920002","草莓方块","包",10,7.8,78,""
17469,"20250920002","菜柏饼","包",10,7.6,76,""
17470,"20250920002","巨烽伊豆双
钩","板",10,5.8,58,""
17471,"20250109002","蚯蚓","盒",30,2,60,""
17472,"20250109002","全能腥 香","包",20,7.8,156,""
17473,"20250109002","野战蓝鲫","包",10,5.5,55,""
17474,"20250109002","黑猫白猫","包",20,6.5,130,""
17475,"20250118002","蚯蚓","盒",50,2,100,""
17476,"20250118002","九一八腥香","包",5,7.8,39,""
17477,"20250118002","九一八经典
版","包",5,7.8,39,""
17478,"20250118002","龙王恨拉丝
粉","瓶",5,6,30,""
17479,"20250118002","天元复合拉
丝粉","瓶",5,10.8,54,""
17480,"20250204002","蚯蚓","盒",50,2,100,""
17481,"20250204002","串钩坨","个",100,0.55,55,""
17482,"20250204002","易包搞定腥","包",5,12,60,""
17483,"20250204002","地狱猫","包",5,6.8,34,""
17484,"20250204002","黑猫白猫","包",5,6.5,32.5,""
17485,"20250204002","库战翘嘴","包",5,6.5,32.5,""
17486,"20250204002","神野风爆","包",5,5,25,""
17487,"20250225003","好糠饼","件",1,190,190,""
17488,"20250225003","三体","包",5,11.5,57.5,""
17489,"20250225003","鲫鱼套餐","包",5,6.4,32,""
17490,"20250225003","九一八香经
典","包",5,7.8,39,""
17491,"20250225003","神野风爆","包",5,5,25,""
17492,"20250225003","串钩","付",15,2.5,37.5,""
17493,"20250228005","蚯蚓","盒",50,2,100,""
17494,"20250228005","鱼篓","个",2,17,34,""
17495,"20250228005","吴亚浮底抽
心","包",2,37,74,""
17496,"20250228005","浮底抽心二
代","包",2,28,56,""
17497,"20250228005","三叉环","个",20,0.4,8,""
17498,"20250228005","铁圈网头","个",5,4.5,22.5,""
17499,"20250307003","蚯蚓","盒",30,2,60,""
17500,"20250307003","地狱猫","包",10,6.8,68,""
17501,"20250403006","蚯蚓","盒",50,2,100,""
17502,"20250403006","靠背椅","个",2,18,36,""
17503,"20250407001","鲢鱼铅","个",50,0.7,35,""
17504,"20250407001","鲢鳙铅坠","个",50,1.2,60,""
17505,"20250407001","今晚吃鱼","包",5,6.8,34,""
17506,"20250414006","蚯蚓","盒",50,2,100,""
17507,"20250414006","蓝凳子","把",2,9.5,19,""
17508,"20250414006","靠背椅","个",2,18,36,""
17509,"20250414006","浮底抽心二
代","包",2,28,56,""
17510,"20250425006","蚯蚓","盒",50,2,100,""
17511,"20250430005","蚯蚓","盒",100,2,200,""
17512,"20250430005","野战蓝鲫","包",20,5.3,106,""
17513,"20250430005","虾笼","个",10,13,130,""
17514,"20250430005","蓝鲫青春版","包",10,6.5,65,""
17515,"20250430005","木抄网","个",2,9,18,""
17516,"20250430005","倒钓钩","包",5,6.5,32.5,""
17517,"20250502007","好糠饼","件",1,190,190,""
17518,"20250502007","蜂蜜葡萄嫩
玉米","包",12,9,108,""
17519,"20250509001","伞脚","个",10,4.5,45,""
17520,"20250509001","全能腥 香","包",20,7.8,156,""
17521,"20250509001","蚯蚓","盒",50,2,100,""
17522,"20250509001","蜂蜜葡萄嫩
玉米","包",12,9,108,""
17523,"20250518003","好糠饼","件",1,190,190,""
17524,"20250518003","鲢鱼铅","个",20,1.9,38,""
17525,"20250518003","鲢鱼铅","个",20,2.3,46,""
17526,"20250518003","串钩坨","个",50,0.9,45,""
17527,"20250518003","串钩坨","个",50,1.1,55,""
17528,"20250518003","22公分轮子","个",3,13,39,""
17529,"20250523009","海绵电子漂","套",40,4.5,180,""
17530,"20250601002","蚯蚓","盒",50,2,100,""
17531,"20250601002","倒钓钩","包",5,6.5,32.5,""
17532,"20250619001","邓刚浮钓链","件",1,325,325,""
17533,"20250619001","神野风爆","包",10,5,50,""
17534,"20250619001","地狱猫 腥","包",10,6.8,68,""
17535,"20250619001","锐鹰子线钩","包",30,2.7,81,""
17536,"20250619001","调位双钩","包",60,2.5,150,""
17537,"20250619001","志强鲢鳙二
代","件",1,332,332,""
17538,"20250619001","改良翻板钩","包",60,3,180,""
17539,"20250619001","九狼翻板钩","包",67,3,201,""
17540,"20250619001","太空豆","包",1,14,14,""
17541,"20250619001","蜂蜜葡萄嫩
玉米","包",12,8.8,105.6,""
17542,"20250717012","全能腥 香","包",20,7.8,156,""
17543,"20250717012","全能兄弟","包",10,7,70,""
17544,"20250717012","西部风老坛
甜薯玉米","包",10,7.4,74,""
17545,"20250722006","浮底抽心二
代","包",2,28,56,""
17546,"20250722006","1指网","条",10,8.5,85,"卖15-18"
17547,"20250722006","黑泡1指","条",10,17,170,"卖30-35"
17548,"20250728001","西部风老坛
甜薯玉米","件",1,258,258,""
17549,"20250728001","蓝鲫X5","包",5,7.5,37.5,""
17550,"20250728001","九一八加酒
米","包",5,7.8,39,""
17551,"20250728001","不空军","包",5,5.5,27.5,""
17552,"20250728001","好糠饼","个",10,9,90,""
17553,"20250728001","1十1草 鲫","瓶",10,4,40,""
17554,"20250728001","特大黑漂","包",20,0.7,14,""
17555,"20250728001","打窝勺","个",10,2,20,""
17556,"20250805009","改良翻板钩","包",40,3,120,""
17557,"20250805009","全能5311","包",5,10.5,52.5,""
17558,"20250805009","志强鲢鳙二
代","包",10,12,120,""
17559,"20250805009","神野","包",5,5,25,""
17560,"20250805009","蓝鲫青春版","包",5,6.5,32.5,""
17561,"20250805009","好糠饼","个",10,9,90,""
17562,"20250812003","蚯蚓","盒",30,2,60,""
17563,"20250812003","手绑伊势尼","板",10,11.5,115,""
17564,"20250812003","全能腥","包",5,7.8,39,""
17565,"20250812003","白鲨酸臭方
块","包",10,7.8,78,""
17566,"20250817008","改良翻板钩","包",80,3,240,""
17567,"20250817008","鲢鳙铅","个",50,2.2,110,""
17568,"20250817008","鲢鱼铅","个",50,1.8,90,""
17569,"20250817008","倒钓钩","包",10,6.5,65,""
17570,"20250817008","志强鲢鳙二
代","件",1,324,324,""
17571,"20250817008","好糠饼","个",15,9,135,""
17572,"20250817008","蚯蚓","盒",40,2,80,""
17573,"20250817008","特大鲢鱼漂","包",1,65,65,""
17574,"20250831001","蚯蚓","盒",50,2,100,""
17575,"20250831001","西部风老坛
甜薯玉米","件",1,258,258,""
17576,"20250831001","手绑伊势尼","板",10,11.5,115,""
17577,"20250831001","锐鹰子线钩","包",10,2.7,27,""
17578,"20250904008","海豆连接环","包",1,30,30,""
17579,"20250904008","白鲨酸臭方
块","件",1,310,310,""
17580,"20250904008","太空豆","包",1,14,14,""
17581,"20250904008","地狱猫香","包",5,6.6,33,""
17582,"20250904008","志强鲢鳙二
代","包",10,12,120,""
17583,"20250907010","蚯蚓","盒",50,2,100,""
17584,"20250913005","快枪手翘嘴","包",10,3.5,35,""
17585,"20250913005","不空军","包",5,5.5,27.5,""
17586,"20250913005","地狱猫","包",5,6.6,33,""
17587,"20250913005","手绑伊势尼","板",4,11.5,46,""
17588,"20250914010","好糠饼","件",1,180,180,""
17589,"20250914010","牛P红虫颗粒","包",10,7,70,""
17590,"20250914010","志强鲢鳙二
代","包",10,12,120,""
17591,"20250914010","蚯蚓","盒",50,2,100,""
17592,"20250914010","邓刚浮钓链","包",10,12.5,125,""
17593,"20250914010","全能腥","包",10,7.8,78,""
17594,"20250914010","鲢鱼铅","个",50,0.7,35,""
17595,"20250914010","鲢鱼铅","个",50,1.2,60,""
17596,"20250914010","鲢鱼铅","个",50,1.8,90,""
17597,"20250916001","改良翻板钩","付",20,3,60,""
17598,"20250916001","双层鲢鳙钩","付",20,4,80,""
17599,"20250916001","吴亚浮底抽
心果味","包",2,18.5,37,""
17600,"20250916001","易包搞定腥","包",5,12,60,""
17601,"20250925002","蚯蚓","盒",60,2,120,""
17602,"20250925002","野战蓝鲫","包",10,5.3,53,""
17603,"20250925002","全能腥","包",10,7.6,76,""
17604,"20250925002","全能香","包",10,7.6,76,""
17605,"20250925002","九一八香经
典","包",10,7.8,78,""
17606,"20250925002","小速攻腥版","包",5,4,20,""
17607,"20250925002","蓝鲫青春版","包",5,6.5,32.5,""
17608,"20250925002","地狱猫","包",10,6.6,66,""
17609,"20250925002","九一八腥香","包",5,7.8,39,""
17610,"20250925002","天元青草鳊","包",5,6.6,33,""
17611,"20250925002","草鱼颗粒","包",10,1.2,12,""
17612,"20250925002","铅皮","包",1,9,9,""
17613,"20250107002","好糠饼","个",10,9.5,95,""
17614,"20250107002","蚯蚓","盒",50,2,100,""
17615,"20250107002","伙食米","瓶",10,5.6,56,""
17616,"20250107002","牛P红虫颗粒","包",10,7.5,75,""
17617,"20250107002","全能香","包",5,8,40,""
17618,"20250107002","白猫","包",5,6.5,32.5,""
17619,"20250107002","颗粒","包",10,1.2,12,""
17620,"20250107002","蝴蝶钩","个",60,1,60,""
17621,"20250120003","浅水漂","支",20,1.4,28,""
17622,"20250120003","伙食米","瓶",10,5.6,56,""
17623,"20250120003","野战蓝鲫","包",20,5.5,110,""
17624,"20250120003","湘霸","包",10,6.6,66,""
17625,"20250120003","蚯蚓","盒",50,2,100,""
17626,"20250209001","蚯蚓","盒",60,2,120,""
17627,"20250209001","好糠饼","个",10,9.5,95,""
17628,"20250209001","伙食米","瓶",10,5.6,56,""
17629,"20250209001","全能腥 香","包",20,7.8,156,""
17630,"20250209001","锐鹰子线钩","包",50,2.8,140,""
17631,"20250209001","鲢鱼铅","个",50,1,50,""
17632,"20250209001","鲢鳙铅坠","个",50,1.2,60,""
17633,"20250209001","巨烽伊豆双
钩","板",25,5.8,145,""
17634,"20250209001","岸田炸弹钩","包",30,4,120,""
17635,"20250308002","天元邓刚鲢","包",10,14,140,""
17636,"20250308002","蚯蚓","盒",40,2,80,""
17637,"20250308002","乙烯线","坨",5,8,40,""
17638,"20250321007","蚯蚓","盒",30,2,60,""
17639,"20250321007","好槺饼","个",10,9.5,95,""
17640,"20250321007","浅水漂","支",30,1.3,39,""
17641,"20250321007","伙食米","瓶",10,5.6,56,""
17642,"20250321007","纳米漂","支",20,2.5,50,""
17643,"20250321007","白鲨酸臭方
块","件",1,320,320,""
17644,"20250326002","蚯蚓","盒",40,2,80,""
17645,"20250326002","1十1草 鲫 
鲤","瓶",15,4,60,""
17646,"20250405002","蚯蚓","盒",40,2,80,""
17647,"20250405002","牛P红虫颗粒","包",10,7.5,75,""
17648,"20250405002","野战蓝鲫","包",10,5.5,55,""
17649,"20250415006","蚯蚓","盒",40,2,80,""
17650,"20250415006","天网伙食米","瓶",10,5.6,56,""
17651,"20250415006","龙王恨拉丝
粉","瓶",10,6,60,""
17652,"20250423002","蚯蚓","盒",50,2,100,""
17653,"20250423002","大号链接环","包",1,26,26,""
17654,"20250423002","长条铅","个",50,1.2,60,""
17655,"20250423002","串钩坨","个",50,0.5,25,""
17656,"20250423002","龙王恨拉丝
粉","瓶",10,6,60,""
17657,"20250423002","天网伙食米","瓶",10,5.6,56,""
17658,"20250423002","蚯蚓","盒",40,2,80,""
17659,"20250423002","蝴蝶钩","个",100,1,100,""
17660,"20250502003","蚯蚓","盒",50,2,100,""
17661,"20250502003","野战蓝鲫","包",10,5.5,55,""
17662,"20250502003","全能腥","件",15,8,120,""
17663,"20250502003","西部风老坛
甜薯玉米","包",5,7.8,39,""
17664,"20250502003","小瓶玉米","瓶",10,2,20,""
17665,"20250514004","蚯蚓","盒",40,2,80,""
17666,"20250514004","改良翻板钩","包",30,3.2,96,""
17667,"20250514004","串钩","付",30,2.5,75,""
17668,"20250514004","鲢鱼漂","个",20,0.5,10,""
17669,"20250522001","好槺饼","个",10,9.5,95,""
17670,"20250522001","万江鱼腥臭
方块","包",20,7,140,""
17671,"20250522001","虾饵","包",20,2.5,50,""
17672,"20250522001","天元邓刚鲢","包",26,13.5,351,""
17673,"20250522001","三层网","条",2,19,38,""
17674,"20250527002","蚯蚓","盒",40,2,80,""
17675,"20250527002","伙食米","瓶",10,5.6,56,""
